,Date,Open,High,Low,Close
3885,2025-10-13,25.9,25.9,25.9,25.9
3884,2025-10-10,22.9,24.3,22.9,24.3
3883,2025-10-09,22.7,22.7,22.7,22.7
3882,2025-10-08,22.7,22.7,22.6,22.6
3881,2025-10-07,22.4,22.4,22.4,22.4
3880,2025-10-02,25.7,25.7,25.7,25.7
3879,2025-10-01,24.5,24.5,24.5,24.5
3878,2025-09-30,24.7,24.8,24.7,24.8
3877,2025-09-29,24.0,24.0,23.0,23.0
3876,2025-09-26,22.2,24.9,22.2,24.9
3875,2025-09-25,24.0,24.0,24.0,24.0
3874,2025-09-23,27.7,27.7,25.0,25.0
3873,2025-09-22,27.9,27.9,27.9,27.9
3872,2025-09-05,28.7,28.7,28.6,28.6
3871,2025-09-04,25.2,25.2,25.0,25.0
3870,2025-09-03,25.9,25.9,25.8,25.8
3869,2025-08-29,23.1,26.6,23.1,26.6
3868,2025-08-28,27.0,27.0,27.0,27.0
3867,2025-08-27,27.0,27.0,27.0,27.0
3866,2025-08-26,27.0,27.0,27.0,27.0
3865,2025-08-25,27.0,27.0,27.0,27.0
3864,2025-08-22,27.0,27.0,27.0,27.0
3863,2025-08-21,27.0,27.0,27.0,27.0
3862,2025-08-20,23.5,23.5,23.5,23.5
3861,2025-08-19,26.7,26.7,26.7,26.7
3860,2025-08-18,26.65,26.84,26.65,26.65
3859,2025-08-15,26.94,26.94,26.84,26.84
3858,2025-08-14,27.13,27.13,27.03,27.03
3857,2025-08-13,27.22,27.22,26.84,27.22
3856,2025-08-12,25.69,27.22,23.2,23.2
3855,2025-08-11,26.84,26.84,23.01,23.01
3854,2025-08-08,27.22,27.22,26.94,26.94
3853,2025-08-07,26.84,26.84,26.84,26.84
3852,2025-08-06,26.84,26.84,26.84,26.84
3851,2025-08-05,23.29,27.13,23.29,26.84
3850,2025-08-04,27.22,27.22,27.22,27.22
3849,2025-08-01,27.22,27.22,27.22,27.22
3848,2025-07-31,24.44,27.61,24.44,27.42
3847,2025-07-30,24.54,24.54,24.54,24.54
3846,2025-07-29,28.57,28.57,28.57,28.57
3845,2025-07-28,28.57,28.57,28.57,28.57
3844,2025-07-25,28.57,28.57,28.57,28.57
3843,2025-07-24,29.72,29.72,29.72,29.72
3842,2025-07-23,29.72,29.72,29.72,29.72
3841,2025-07-22,29.72,29.72,29.72,29.72
3840,2025-07-21,30.58,30.58,28.76,28.76
3839,2025-07-18,24.16,27.51,24.16,27.32
3838,2025-07-17,27.61,27.61,27.61,27.61
3837,2025-07-16,27.61,27.61,27.61,27.61
3836,2025-07-15,27.61,27.61,27.61,27.61
3835,2025-07-14,27.8,27.8,27.8,27.8
3834,2025-07-11,27.61,27.61,27.61,27.61
3833,2025-07-10,27.8,27.8,27.8,27.8
3832,2025-07-09,27.8,27.8,27.8,27.8
3831,2025-07-08,27.8,27.8,27.8,27.8
3830,2025-07-07,27.22,28.66,27.22,27.8
3829,2025-07-04,23.58,27.51,23.58,27.32
3828,2025-07-03,27.51,27.51,27.51,27.51
3827,2025-07-02,27.51,27.51,27.51,27.51
3826,2025-07-01,28.09,28.09,28.09,28.09
3825,2025-06-30,28.09,28.09,28.09,28.09
3824,2025-06-27,27.03,28.66,27.03,28.47
3823,2025-06-26,26.74,26.74,26.74,26.74
3822,2025-06-25,26.74,26.74,26.65,26.65
3821,2025-06-24,27.03,27.03,27.03,27.03
3820,2025-06-23,27.03,27.03,27.03,27.03
3819,2025-06-20,27.22,27.22,27.22,27.22
