,Date,Open,High,Low,Close,Volume
4577,2025-10-24,12.5,12.9,12.5,12.9,300
4576,2025-10-23,13.3,13.5,13.3,13.5,3000
4575,2025-10-21,11.7,13.5,11.7,13.5,29500
4574,2025-10-20,11.5,12.7,11.4,12.7,77500
4573,2025-10-17,12.4,12.4,12.4,12.4,100
4572,2025-10-16,12.1,13.2,11.8,13.2,69600
4571,2025-10-14,12.2,13.2,11.4,12.9,112000
4570,2025-10-13,13.5,13.5,12.6,12.6,1500
4569,2025-10-10,12.9,13.6,12.8,13.6,10500
4568,2025-10-09,12.9,12.9,12.9,12.9,1200
4567,2025-10-08,12.9,13.0,12.9,13.0,2100
4566,2025-10-07,13.0,13.0,13.0,13.0,1000
4565,2025-10-06,12.8,13.1,12.8,13.1,4100
4564,2025-10-03,12.1,12.9,12.1,12.9,96600
4563,2025-10-02,13.4,13.4,13.4,13.4,1000
4562,2025-10-01,13.2,14.1,13.2,14.1,88100
4561,2025-09-30,12.9,13.3,12.9,13.3,6300
4560,2025-09-29,12.6,12.9,11.5,12.9,135600
4559,2025-09-26,12.4,12.4,12.4,12.4,2000
4558,2025-09-25,12.2,13.4,12.2,13.4,12000
4557,2025-09-24,12.0,13.2,12.0,13.2,65000
4556,2025-09-23,12.1,12.9,12.0,12.9,47000
4555,2025-09-22,13.0,13.0,13.0,13.0,2100
4554,2025-09-19,13.2,14.0,13.2,14.0,49500
4553,2025-09-18,13.2,13.2,13.2,13.2,1500
4552,2025-09-16,13.3,13.3,13.2,13.2,15100
4551,2025-09-15,13.4,13.5,13.4,13.5,3000
4550,2025-09-12,13.0,13.5,13.0,13.5,61000
4549,2025-09-11,11.9,13.0,11.9,13.0,83500
4548,2025-09-10,13.3,13.6,12.5,12.5,5700
4547,2025-09-04,13.7,13.7,13.7,13.7,5000
4546,2025-08-29,13.9,14.0,13.9,14.0,2000
4545,2025-08-28,13.2,14.0,13.2,14.0,6002
4544,2025-08-27,13.2,13.3,12.1,13.3,6100
4543,2025-08-26,13.2,13.3,13.2,13.3,2019
4542,2025-08-25,13.2,13.3,13.2,13.3,2000
4541,2025-08-22,13.3,13.3,13.3,13.3,0
4540,2025-08-21,13.3,13.4,12.4,13.3,2917
4539,2025-08-20,13.3,13.4,13.3,13.4,2115
4538,2025-08-19,12.0,13.4,11.8,13.4,28819
4537,2025-08-18,12.94,13.04,12.94,12.94,3100
4536,2025-08-15,12.94,13.04,12.94,13.04,2000
4535,2025-08-14,11.67,13.04,11.67,13.04,58514
4534,2025-08-13,12.26,12.84,12.06,12.16,8417
4533,2025-08-12,13.04,13.04,12.94,13.04,2200
4532,2025-08-11,12.06,13.24,12.06,13.24,48500
4531,2025-08-08,12.16,13.14,12.16,13.14,9083
4530,2025-08-07,12.06,13.33,12.06,13.33,44000
4529,2025-08-06,13.04,13.24,13.04,13.24,2000
4528,2025-08-05,11.47,13.24,11.47,13.04,38500
4527,2025-08-04,13.24,13.24,12.65,12.65,3102
4526,2025-08-01,13.63,13.63,13.63,13.63,1500
4525,2025-07-31,13.63,13.73,13.63,13.73,1600
4524,2025-07-30,13.73,13.73,13.73,13.73,1
4523,2025-07-29,13.63,13.73,13.63,13.73,1700
4522,2025-07-28,13.73,13.73,13.73,13.73,0
4521,2025-07-25,13.73,13.73,13.73,13.73,0
4520,2025-07-24,13.63,13.73,13.63,13.73,1600
4519,2025-07-23,13.63,13.73,13.63,13.73,2000
4518,2025-07-22,13.33,13.73,13.33,13.73,6501
4517,2025-07-21,12.26,13.43,12.26,13.43,21037
4516,2025-07-18,13.53,13.53,13.53,13.53,0
4515,2025-07-17,13.43,13.53,13.43,13.53,2000
4514,2025-07-16,13.53,13.53,13.53,13.53,0
4513,2025-07-15,13.53,13.53,13.53,13.53,0
4512,2025-07-14,13.53,13.53,13.53,13.53,0
4511,2025-07-11,13.53,13.53,13.53,13.53,1000
4510,2025-07-10,13.53,13.82,12.45,13.53,10511
4509,2025-07-09,13.43,13.43,13.43,13.43,2500
4508,2025-07-08,13.43,13.53,13.43,13.53,2500
4507,2025-07-07,13.43,13.53,13.43,13.53,2500
4506,2025-07-04,13.53,13.63,12.65,13.53,3600
4505,2025-07-03,13.43,13.63,13.43,13.63,4000
4504,2025-07-02,13.33,13.53,13.33,13.53,3500
4503,2025-07-01,13.43,13.53,13.43,13.43,2700
4502,2025-06-30,13.43,13.53,13.43,13.53,2500
4501,2025-06-27,13.33,13.53,13.33,13.53,3592
4500,2025-06-26,13.43,13.43,13.43,13.43,0
4499,2025-06-25,13.43,13.43,13.43,13.43,0
4498,2025-06-24,13.24,13.43,13.24,13.43,3000
4497,2025-06-23,13.14,13.33,13.14,13.33,2500
4496,2025-06-20,13.14,13.24,13.14,13.24,2000
4495,2025-06-19,13.14,13.24,13.14,13.24,2500
4494,2025-06-18,13.14,13.24,13.14,13.24,2500
4493,2025-06-17,13.04,13.24,13.04,13.24,5000
4492,2025-06-16,13.14,13.14,13.14,13.14,0
4491,2025-06-13,13.14,13.14,13.14,13.14,0
4490,2025-06-12,12.84,13.14,12.84,13.14,1600
4489,2025-06-11,12.75,12.84,12.75,12.84,2000
4488,2025-06-10,11.86,12.84,11.86,12.75,26825
4487,2025-06-09,13.14,13.14,13.14,13.14,0
4486,2025-06-06,12.75,13.14,12.75,13.14,2300
4485,2025-06-05,12.55,13.24,12.55,13.24,3200
4484,2025-06-04,13.53,13.53,12.35,13.53,17500
4483,2025-06-03,13.63,13.63,13.63,13.63,0
4482,2025-06-02,13.92,14.02,12.65,13.63,13106
4481,2025-05-30,12.65,14.02,12.65,14.02,38000
4480,2025-05-29,13.63,14.02,13.63,14.02,30100
4479,2025-05-28,13.73,13.92,13.73,13.92,4500
4478,2025-05-27,13.73,13.82,13.73,13.82,2000
4477,2025-05-26,13.82,13.82,13.82,13.82,1
4476,2025-05-23,13.82,13.82,13.82,13.82,0
4475,2025-05-22,13.82,13.82,13.82,13.82,77
4474,2025-05-21,13.73,13.82,13.73,13.82,2500
4473,2025-05-20,13.82,13.82,13.82,13.82,1000
4472,2025-05-19,13.82,13.92,13.82,13.92,1500
4471,2025-05-16,13.82,13.92,13.82,13.92,1600
4470,2025-05-15,13.92,13.92,13.92,13.92,200
4469,2025-05-14,14.02,14.02,14.02,14.02,1000
4468,2025-05-13,14.12,14.12,14.12,14.12,0
4467,2025-05-12,14.02,14.12,14.02,14.12,3000
4466,2025-05-09,14.02,14.02,14.02,14.02,0
4465,2025-05-08,13.92,14.02,13.92,14.02,2000
4464,2025-05-07,13.92,14.02,13.92,13.92,2100
4463,2025-05-06,13.82,13.92,13.82,13.92,1600
4462,2025-05-05,13.82,13.92,13.82,13.92,1500
4461,2025-04-29,13.92,13.92,13.92,13.92,0
4460,2025-04-28,13.63,13.92,13.63,13.92,12500
4459,2025-04-25,13.63,13.73,13.63,13.73,2100
4458,2025-04-24,13.63,13.73,13.63,13.73,2000
4457,2025-04-23,13.63,13.73,13.63,13.73,2005
4456,2025-04-22,13.53,13.73,13.53,13.73,5500
4455,2025-04-21,13.63,13.63,13.63,13.63,0
4454,2025-04-18,13.33,13.63,13.33,13.63,5800
4453,2025-04-17,13.33,13.43,13.33,13.43,1507
4452,2025-04-16,13.14,13.43,13.14,13.43,5000
4451,2025-04-15,13.24,13.24,13.24,13.24,1000
4450,2025-04-14,13.24,13.33,13.24,13.33,14500
4449,2025-04-11,13.33,13.33,13.33,13.33,0
4448,2025-04-10,13.14,13.33,13.14,13.33,7500
4447,2025-04-09,13.33,13.33,13.33,13.33,1000
4446,2025-04-08,13.43,13.43,13.43,13.43,0
4445,2025-04-04,13.43,13.43,13.43,13.43,500
4444,2025-04-03,13.63,13.63,13.63,13.63,0
4443,2025-04-02,12.45,13.63,12.45,13.63,36000
4442,2025-04-01,13.53,13.63,13.53,13.63,2000
4441,2025-03-31,12.55,13.53,12.55,13.53,36000
4440,2025-03-28,13.82,13.82,13.82,13.82,0
4439,2025-03-27,13.82,13.82,13.82,13.82,0
4438,2025-03-26,13.73,13.82,13.73,13.82,2000
4437,2025-03-25,13.63,13.82,13.63,13.82,3052
4436,2025-03-24,13.73,13.73,13.73,13.73,0
4435,2025-03-21,13.73,13.73,13.73,13.73,8
4434,2025-03-20,13.53,13.73,13.53,13.73,5000
4433,2025-03-19,13.43,13.63,13.43,13.63,6001
4432,2025-03-18,13.43,13.53,13.43,13.53,1509
4431,2025-03-17,13.33,13.43,13.33,13.43,2000
4430,2025-03-14,13.43,13.53,12.84,12.84,61400
4429,2025-03-13,12.16,13.53,12.16,13.53,32033
4428,2025-03-12,13.14,13.33,13.14,13.33,2500
4427,2025-03-11,13.24,13.24,13.24,13.24,1
4426,2025-03-10,12.94,13.24,12.94,13.24,6000
4425,2025-03-07,12.84,13.04,12.84,13.04,3000
4424,2025-03-06,12.75,12.94,12.75,12.94,2500
4423,2025-03-05,12.26,12.84,12.26,12.84,5500
4422,2025-03-04,12.75,12.75,12.75,12.75,0
4421,2025-03-03,12.75,12.75,12.75,12.75,1000
4420,2025-02-28,12.84,12.84,12.84,12.84,0
4419,2025-02-27,12.84,12.84,12.84,12.84,0
