,Date,Open,High,Low,Close,Volume
3676,2025-10-24,288.0,289.9,282.0,282.8,600
3675,2025-10-23,299.9,299.9,289.0,289.0,500
3674,2025-10-22,289.0,289.4,281.3,288.0,900
3673,2025-10-21,289.0,289.5,275.7,289.5,1400
3672,2025-10-20,293.0,296.8,289.5,289.5,800
3671,2025-10-17,290.0,293.0,286.0,293.0,1500
3670,2025-10-16,298.0,298.0,291.0,291.0,700
3669,2025-10-15,300.0,300.0,298.0,298.0,500
3668,2025-10-14,306.7,306.7,295.1,300.0,1500
3667,2025-10-13,307.0,307.0,307.0,307.0,200
3666,2025-10-10,289.0,307.9,289.0,307.9,1341
3665,2025-10-09,287.0,289.0,285.0,289.0,1717
3664,2025-10-08,282.0,282.0,280.0,280.0,1029
3663,2025-10-07,278.0,280.0,278.0,280.0,812
3662,2025-10-06,280.0,280.0,277.8,278.0,2516
3661,2025-10-03,285.0,285.0,267.5,280.0,2236
3660,2025-10-02,309.0,309.0,285.5,285.5,4409
3659,2025-10-01,307.6,315.0,306.9,306.9,5396
3658,2025-09-30,331.0,331.0,330.0,330.0,823
3657,2025-09-29,330.7,332.88,329.38,332.01,7924
3656,2025-09-26,330.43,330.43,325.02,329.82,3446
3655,2025-09-25,349.04,349.04,323.36,330.61,2304
3654,2025-09-24,331.57,331.57,324.58,331.04,2317
3653,2025-09-23,358.22,358.22,314.53,331.57,18090
3652,2025-09-22,334.98,334.98,334.98,334.98,1825
3651,2025-09-19,313.13,313.13,313.13,313.13,1149
3650,2025-09-18,285.44,296.97,285.44,292.69,8181
3649,2025-09-17,284.39,284.39,284.39,284.39,30
3648,2025-09-16,284.39,284.39,284.39,284.39,43
3647,2025-09-15,284.39,284.39,284.39,284.39,47
3646,2025-09-12,284.39,284.39,284.39,284.39,121
3645,2025-09-11,273.47,275.22,273.47,275.22,410
3644,2025-09-10,271.81,273.47,271.81,273.47,303
3643,2025-09-09,268.66,272.59,268.66,271.37,515
3642,2025-09-08,280.02,280.02,267.44,279.58,349
3641,2025-09-05,280.02,280.02,280.02,280.02,71
3640,2025-09-04,280.46,280.46,269.1,280.02,347
3639,2025-09-03,275.22,275.22,275.22,275.22,130
3638,2025-08-29,275.74,275.74,275.74,275.74,144
3637,2025-08-28,275.74,275.74,275.74,275.74,15
3636,2025-08-27,273.47,283.08,273.47,275.74,527
3635,2025-08-26,284.83,284.83,266.57,266.57,911
3634,2025-08-25,284.83,284.83,283.87,283.87,211
3633,2025-08-22,266.48,266.48,266.48,266.48,451
3632,2025-08-21,266.48,266.48,266.48,266.48,271
3631,2025-08-20,266.48,266.48,264.73,266.48,630
3630,2025-08-19,266.48,266.48,266.48,266.48,208
3629,2025-08-18,262.2,269.71,262.2,266.48,531
3628,2025-08-15,266.48,268.23,266.48,266.65,1517
3627,2025-08-14,267.0,268.92,267.0,268.92,242
3626,2025-08-13,267.44,267.44,267.0,267.0,411
3625,2025-08-12,269.62,269.62,265.6,268.4,820
3624,2025-08-11,269.19,269.19,267.35,267.35,1662
3623,2025-08-08,267.0,270.76,265.78,270.76,2709
3622,2025-08-07,257.83,274.78,257.83,265.87,2630
3621,2025-08-06,265.69,269.89,265.69,268.4,2744
3620,2025-08-05,270.85,274.34,262.11,266.39,2791
3619,2025-08-04,254.51,274.78,254.42,270.85,4683
3618,2025-08-01,285.18,286.57,273.47,273.47,2005
3617,2025-07-31,285.18,285.18,285.18,285.18,1006
3616,2025-07-30,270.85,285.18,264.99,285.18,2902
3615,2025-07-29,284.83,284.83,284.83,284.83,3
3614,2025-07-28,275.22,285.7,267.44,284.83,2009
3613,2025-07-25,265.6,274.34,265.6,267.44,612
3612,2025-07-24,274.25,274.25,270.76,270.76,640
3611,2025-07-23,262.98,276.09,262.11,274.25,2204
3610,2025-07-22,261.5,278.89,261.5,278.89,1923
3609,2025-07-21,245.07,261.24,245.07,260.8,6009
3608,2025-07-18,258.7,259.93,258.62,259.84,1740
3607,2025-07-17,259.58,260.28,249.97,259.93,2306
3606,2025-07-16,259.49,259.66,259.49,259.66,1200
3605,2025-07-15,260.71,260.71,257.83,258.88,1516
3604,2025-07-14,260.8,260.8,258.7,260.62,600
3603,2025-07-11,256.96,260.89,256.96,260.89,217
3602,2025-07-10,260.8,261.15,260.8,261.15,648
3601,2025-07-09,260.36,260.71,260.36,260.71,512
3600,2025-07-08,258.35,260.62,258.35,260.62,6221
3599,2025-07-07,259.23,259.23,257.04,258.35,2707
3598,2025-07-04,256.08,256.08,256.08,256.08,115
3597,2025-07-03,258.96,258.96,257.13,257.13,421
3596,2025-07-02,255.12,255.3,255.12,255.3,400
3595,2025-07-01,254.51,257.48,254.51,257.39,1002
3594,2025-06-30,257.74,257.74,255.82,257.57,531
3593,2025-06-27,259.49,259.49,254.33,257.57,437
3592,2025-06-26,254.25,254.25,254.25,254.25,117
3591,2025-06-25,254.25,254.25,254.25,254.25,2000
3590,2025-06-24,256.78,256.87,255.99,256.78,2301
3589,2025-06-23,256.78,256.78,256.78,256.78,0
3588,2025-06-20,256.78,256.78,256.78,256.78,210
3587,2025-06-19,254.33,254.33,254.33,254.33,305
3586,2025-06-18,256.87,256.87,253.37,253.37,245
3585,2025-06-17,254.16,257.57,254.16,257.57,1701
3584,2025-06-16,255.03,255.03,251.89,254.16,1100
3583,2025-06-13,252.85,255.56,251.71,255.56,901
3582,2025-06-12,253.2,253.29,253.2,253.29,202
3581,2025-06-11,253.29,253.29,253.29,253.29,314
3580,2025-06-10,253.11,253.11,252.85,252.85,813
3579,2025-06-09,254.51,254.51,254.51,254.51,102
3578,2025-06-06,252.94,252.94,252.85,252.85,2001
3577,2025-06-05,253.37,253.37,253.37,253.37,9
3576,2025-06-04,252.59,253.37,252.59,253.37,201
3575,2025-06-03,253.46,253.46,253.46,253.46,3
3574,2025-06-02,253.46,253.46,253.46,253.46,21
3573,2025-05-30,253.02,253.72,253.02,253.46,2039
3572,2025-05-29,252.94,253.02,252.85,252.94,2001
3571,2025-05-28,253.11,253.11,252.85,252.85,516
3570,2025-05-27,251.19,252.24,250.4,252.24,2056
3569,2025-05-26,248.22,251.19,248.22,251.19,1101
3568,2025-05-23,244.99,251.63,244.99,251.19,914
3567,2025-05-22,251.54,253.72,248.66,248.66,1109
3566,2025-05-21,251.54,251.54,251.54,251.54,10
3565,2025-05-20,242.01,251.54,242.01,251.54,757
3564,2025-05-19,236.77,250.49,236.77,249.44,835
3563,2025-05-16,250.84,252.5,250.49,250.49,1528
3562,2025-05-15,254.33,254.33,253.02,253.02,527
3561,2025-05-14,253.37,254.68,253.37,254.33,517
3560,2025-05-13,254.25,254.25,253.46,253.46,1997
3559,2025-05-12,253.46,253.46,253.46,253.46,214
3558,2025-05-09,237.3,254.25,237.21,253.46,2119
3557,2025-05-08,254.68,254.68,254.68,254.68,41
3556,2025-05-07,253.55,258.53,253.55,254.68,3085
3555,2025-05-06,251.63,253.37,251.63,253.37,3289
3554,2025-05-05,246.38,246.38,246.38,246.38,194
3553,2025-04-29,244.64,244.64,243.76,244.64,801
3552,2025-04-28,247.17,247.17,243.67,243.76,1313
3551,2025-04-25,237.21,243.67,236.86,243.67,357
3550,2025-04-24,243.76,246.38,236.86,236.86,481
3549,2025-04-23,228.21,242.89,228.21,242.89,202
3548,2025-04-22,242.89,243.76,234.15,240.27,534
3547,2025-04-21,233.45,242.8,233.45,242.8,1819
3546,2025-04-18,230.74,230.74,230.74,230.74,128
3545,2025-04-17,231.62,235.9,231.53,232.14,632
3544,2025-04-16,240.18,243.41,231.97,232.67,2769
3543,2025-04-15,233.28,233.37,227.6,227.6,1223
3542,2025-04-14,233.28,233.28,233.28,233.28,123
3541,2025-04-11,240.09,240.27,228.12,230.74,1633
3540,2025-04-10,227.25,240.09,227.25,240.09,2702
3539,2025-04-09,219.39,224.63,219.3,224.45,1764
3538,2025-04-08,234.85,234.85,219.3,219.39,1003
3537,2025-04-04,220.17,235.2,219.39,235.2,5643
3536,2025-04-03,238.96,238.96,229.87,235.9,2291
3535,2025-04-02,238.78,240.35,238.52,238.52,1081
3534,2025-04-01,255.12,255.12,238.52,238.52,10940
3533,2025-03-31,238.43,238.43,238.43,238.43,2563
3532,2025-03-28,222.88,222.88,222.88,222.88,1755
3531,2025-03-27,200.95,208.38,200.95,208.38,3084
3530,2025-03-26,194.75,194.75,194.75,194.75,107
3529,2025-03-25,199.99,199.99,197.46,197.46,707
3528,2025-03-24,192.3,192.3,192.3,192.3,150
3527,2025-03-21,192.21,198.24,192.21,197.46,540
3526,2025-03-20,193.96,193.96,189.51,189.51,226
3525,2025-03-19,192.21,192.21,190.99,190.99,408
3524,2025-03-18,196.5,196.58,189.68,189.68,2049
3523,2025-03-17,183.56,198.33,183.56,188.89,2304
3522,2025-03-14,192.3,192.3,192.3,192.3,208
3521,2025-03-13,187.93,198.33,187.93,191.43,10232
3520,2025-03-12,186.71,189.51,186.71,187.06,1700
3519,2025-03-11,187.41,187.41,186.62,186.62,1503
3518,2025-03-10,183.56,191.25,183.56,186.27,1206
3517,2025-03-07,186.62,186.97,186.62,186.97,606
3516,2025-03-06,185.84,186.8,185.84,186.01,520
3515,2025-03-05,186.8,186.8,185.75,185.75,301
3514,2025-03-04,185.4,185.4,185.4,185.4,101
3513,2025-03-03,190.29,190.29,187.15,187.23,767
3512,2025-02-28,186.1,187.58,186.01,187.58,2962
3511,2025-02-27,186.01,186.1,186.01,186.1,1523
3510,2025-02-26,185.92,185.92,185.92,185.92,100
3509,2025-02-25,184.79,184.79,184.79,184.79,0
3508,2025-02-24,184.79,184.79,184.79,184.79,144
3507,2025-02-21,184.09,185.14,184.09,184.44,2800
3506,2025-02-20,186.01,186.01,183.65,183.83,1202
3505,2025-02-19,186.62,186.62,185.05,185.05,1000
3504,2025-02-18,184.53,186.88,184.53,186.71,408
3503,2025-02-17,184.35,184.35,184.35,184.35,101
3502,2025-02-14,184.53,186.01,184.26,184.26,600
3501,2025-02-13,186.45,196.15,184.18,184.44,807
