,Date,Open,High,Low,Close,Volume
92,2025-10-24,7.1,7.1,6.9,7.1,33500
91,2025-10-23,7.1,7.2,7.0,7.2,26600
90,2025-10-22,7.1,7.2,7.0,7.2,5000
89,2025-10-21,7.1,7.2,7.0,7.2,23200
88,2025-10-20,7.2,7.4,7.0,7.1,99000
87,2025-10-17,7.2,7.5,7.2,7.2,99500
86,2025-10-16,7.2,7.3,7.1,7.1,48000
85,2025-10-15,7.2,7.3,7.1,7.2,29400
84,2025-10-14,7.3,7.4,7.1,7.3,67200
83,2025-10-13,7.3,7.3,7.2,7.3,65000
82,2025-10-10,7.6,7.6,7.4,7.4,80000
81,2025-10-09,7.6,7.6,7.4,7.5,53000
80,2025-10-08,7.8,7.8,7.5,7.5,67900
79,2025-10-07,7.7,7.8,7.6,7.8,41200
78,2025-10-06,7.7,7.9,7.4,7.7,56600
77,2025-10-03,7.8,7.9,7.6,7.9,43300
76,2025-10-02,8.0,8.0,7.8,8.0,25600
75,2025-10-01,8.0,8.0,7.8,8.0,13400
74,2025-09-30,8.0,8.0,7.8,7.9,12400
73,2025-09-29,8.0,8.0,7.9,7.9,11700
72,2025-09-26,8.0,8.0,7.9,8.0,10500
71,2025-09-25,8.0,8.0,7.9,8.0,24100
70,2025-09-24,8.0,8.0,7.9,8.0,11700
69,2025-09-23,8.1,8.1,8.0,8.0,19000
68,2025-09-22,8.1,8.2,7.9,8.1,35300
67,2025-09-19,8.2,8.2,8.1,8.1,29800
66,2025-09-18,8.2,8.3,8.1,8.2,11900
65,2025-09-17,8.3,8.3,8.1,8.2,18500
64,2025-09-16,8.2,8.3,8.2,8.3,21700
63,2025-09-15,8.4,8.4,8.2,8.3,20700
62,2025-09-12,8.3,8.4,8.2,8.4,10600
61,2025-09-11,8.3,8.3,8.2,8.3,27000
60,2025-09-10,8.4,8.4,8.2,8.4,3200
59,2025-09-09,8.4,8.5,8.2,8.4,48600
58,2025-09-08,8.5,8.6,8.3,8.3,34001
57,2025-09-05,8.4,8.6,8.3,8.5,114001
56,2025-09-04,8.4,8.5,8.3,8.4,109080
55,2025-09-03,8.3,8.4,8.2,8.4,33507
54,2025-08-29,8.4,8.4,8.2,8.4,44227
53,2025-08-28,8.4,8.4,8.2,8.4,39754
52,2025-08-27,8.4,8.5,8.3,8.4,32000
51,2025-08-26,8.5,8.5,8.2,8.4,56462
50,2025-08-25,8.5,8.7,8.3,8.3,39841
49,2025-08-22,8.5,8.5,8.21,8.4,109402
48,2025-08-21,8.4,8.5,8.4,8.5,64700
47,2025-08-20,8.4,8.5,8.3,8.5,109317
46,2025-08-19,8.59,8.59,8.3,8.5,60987
45,2025-08-18,8.5,8.59,8.4,8.5,54415
44,2025-08-15,8.5,8.59,8.3,8.3,39800
43,2025-08-14,8.69,8.69,8.3,8.5,144900
42,2025-08-13,8.79,8.79,8.5,8.69,92205
41,2025-08-12,8.4,8.88,8.3,8.69,409200
40,2025-08-11,8.4,8.5,8.11,8.3,292933
39,2025-08-08,8.4,8.5,8.3,8.4,67408
38,2025-08-07,8.3,8.5,8.3,8.3,56100
37,2025-08-06,8.4,8.5,8.3,8.4,103501
36,2025-08-05,8.5,8.59,8.3,8.4,161700
35,2025-08-04,8.59,8.59,8.4,8.5,78300
34,2025-08-01,8.59,8.59,8.4,8.59,47000
33,2025-07-31,8.5,8.59,8.5,8.59,49513
32,2025-07-30,8.5,8.59,8.4,8.59,272300
31,2025-07-29,8.59,8.69,8.4,8.5,143624
30,2025-07-28,8.59,8.69,8.5,8.69,114609
29,2025-07-25,8.69,8.79,8.5,8.59,117595
28,2025-07-24,8.79,8.79,8.59,8.79,45900
27,2025-07-23,9.08,9.17,8.69,8.79,109700
26,2025-07-22,8.5,9.27,8.3,9.08,157600
25,2025-07-21,8.4,8.59,8.4,8.5,280329
24,2025-07-18,8.69,8.69,8.5,8.5,113300
23,2025-07-17,8.69,8.69,8.59,8.59,67608
22,2025-07-16,8.79,8.79,8.59,8.69,117220
21,2025-07-15,8.79,8.79,8.59,8.79,69338
20,2025-07-14,8.59,8.88,8.59,8.79,57807
19,2025-07-11,8.79,8.88,8.69,8.88,125217
18,2025-07-10,8.88,8.88,8.69,8.79,44629
17,2025-07-09,8.69,8.98,8.69,8.88,94397
16,2025-07-08,8.59,8.79,8.59,8.69,52700
15,2025-07-07,8.5,8.59,8.3,8.5,167519
14,2025-07-04,8.59,8.59,8.3,8.5,100000
13,2025-07-03,8.59,8.69,8.4,8.5,82170
12,2025-07-02,8.59,8.69,8.5,8.59,24214
11,2025-07-01,8.69,8.79,8.5,8.59,34900
10,2025-06-30,8.69,8.79,8.5,8.69,51200
9,2025-06-27,8.79,8.98,8.59,8.59,66023
8,2025-06-26,9.17,9.17,8.79,8.79,148792
7,2025-06-25,9.17,9.17,8.98,9.17,52300
6,2025-06-24,9.27,9.37,8.98,9.17,168100
5,2025-06-23,9.27,9.37,8.98,9.27,175000
4,2025-06-20,9.46,9.56,9.08,9.27,163600
3,2025-06-19,9.46,9.65,9.27,9.37,160400
2,2025-06-18,9.65,9.75,9.08,9.27,215400
1,2025-06-17,9.65,9.94,9.46,9.65,120233
0,2025-06-16,14.68,14.68,9.56,9.65,329000
