,Date,Open,High,Low,Close,Volume
4041,2025-10-24,24.1,24.1,23.8,23.9,19400
4040,2025-10-23,24.0,25.0,23.9,24.1,34000
4039,2025-10-22,24.3,24.3,23.3,24.2,66400
4038,2025-10-21,25.0,25.5,24.0,24.2,98900
4037,2025-10-20,26.0,28.0,24.7,25.0,119000
4036,2025-10-17,26.0,26.9,24.6,26.1,146600
4035,2025-10-16,24.6,25.3,24.2,24.5,36000
4034,2025-10-15,25.4,26.0,24.0,24.6,69700
4033,2025-10-14,29.0,29.0,25.3,25.4,163200
4032,2025-10-13,25.1,26.5,25.0,26.5,85400
4031,2025-10-10,24.1,24.4,23.6,24.1,73900
4030,2025-10-09,24.2,24.6,23.7,24.1,48000
4029,2025-10-08,24.2,24.4,23.8,24.1,56600
4028,2025-10-07,23.1,24.9,22.0,23.7,25700
4027,2025-10-06,23.5,25.1,22.1,24.4,50200
4026,2025-10-03,25.3,25.3,22.8,23.5,71100
4025,2025-10-02,26.0,26.5,25.1,25.3,38900
4024,2025-10-01,27.1,27.1,25.6,26.0,217200
4023,2025-09-30,29.5,29.5,27.6,28.4,39300
4022,2025-09-29,30.5,30.5,28.5,29.5,118800
4021,2025-09-26,25.7,27.8,25.7,27.8,39500
4020,2025-09-25,25.2,25.5,25.2,25.3,11000
4019,2025-09-24,25.5,25.5,24.2,25.5,19500
4018,2025-09-23,26.6,26.6,25.6,25.6,16700
4017,2025-09-22,26.7,26.9,26.0,26.7,21300
4016,2025-09-19,26.2,27.1,26.1,26.7,6200
4015,2025-09-18,28.0,28.0,26.6,26.7,13800
4014,2025-09-17,27.0,27.0,26.8,26.9,6000
4013,2025-09-16,28.6,28.6,27.0,27.1,12800
4012,2025-09-15,25.8,27.5,25.8,27.1,12200
4011,2025-09-12,27.1,27.5,26.9,26.9,14900
4010,2025-09-11,27.0,27.1,26.6,27.1,6500
4009,2025-09-10,26.7,27.2,26.6,27.0,16200
4008,2025-09-09,26.2,28.7,26.2,26.9,9100
4007,2025-09-08,28.5,28.5,27.0,27.0,21800
4006,2025-09-05,28.3,29.0,28.2,28.2,24000
4005,2025-09-04,27.7,29.0,27.5,28.3,29300
4004,2025-09-03,27.5,28.0,27.5,27.7,16200
4003,2025-08-29,28.1,28.1,27.2,27.5,28500
4002,2025-08-28,27.8,28.5,27.7,28.1,21700
4001,2025-08-27,26.8,28.3,26.8,28.0,60000
4000,2025-08-26,26.9,28.4,26.8,26.8,24500
3999,2025-08-25,27.2,28.5,27.0,27.0,18300
3998,2025-08-22,28.1,28.2,26.0,27.0,41200
3997,2025-08-21,29.6,30.0,28.0,28.3,55300
3996,2025-08-20,30.0,30.0,27.5,29.6,69600
3995,2025-08-19,31.0,31.0,30.0,30.1,65008
3994,2025-08-18,30.5,31.5,30.3,31.0,21434
