,Date,Open,High,Low,Close,Volume
1900,2025-10-21,10.2,10.2,10.1,10.1,5700
1899,2025-10-20,10.6,10.6,10.25,10.25,2700
1898,2025-10-16,10.4,10.65,10.35,10.65,5800
1897,2025-10-13,10.5,10.5,10.5,10.5,500
1896,2025-10-10,10.4,10.4,10.35,10.35,4600
1895,2025-10-09,10.4,10.4,10.35,10.4,4400
1894,2025-10-08,10.45,10.5,10.45,10.5,3700
1893,2025-10-07,10.35,10.35,10.35,10.35,3100
1892,2025-10-06,10.3,10.3,10.3,10.3,1200
1891,2025-10-02,10.5,10.5,10.5,10.5,200
1890,2025-10-01,10.35,10.35,10.25,10.25,10000
1889,2025-09-30,10.45,10.45,10.45,10.45,200
1888,2025-09-29,10.5,10.5,10.5,10.5,100
1887,2025-09-26,10.45,10.45,10.45,10.45,400
1886,2025-09-25,10.4,10.4,10.4,10.4,4100
1885,2025-09-22,10.3,10.35,10.3,10.35,2800
1884,2025-09-19,10.45,10.5,10.45,10.5,300
1883,2025-09-17,10.4,10.4,10.4,10.4,100
1882,2025-09-16,10.6,10.6,10.5,10.5,2100
1881,2025-09-15,10.6,10.6,10.6,10.6,200
1880,2025-09-11,10.6,10.6,10.55,10.55,700
1879,2025-09-10,11.0,11.0,10.9,10.9,200
1878,2025-09-09,10.35,10.35,10.35,10.35,500
1877,2025-09-08,10.35,10.35,10.35,10.35,5100
1876,2025-09-05,10.85,10.85,10.35,10.35,3900
1875,2025-09-04,10.2,10.2,10.2,10.2,200
1874,2025-08-29,10.4,10.8,10.4,10.8,4100
1873,2025-08-27,10.95,10.95,10.5,10.5,2200
1872,2025-08-26,10.55,10.55,10.55,10.55,100
1871,2025-08-25,10.4,10.4,10.0,10.0,1100
1870,2025-08-22,10.4,10.45,10.4,10.45,1300
1869,2025-08-20,10.4,10.4,10.4,10.4,6200
1868,2025-08-19,10.5,10.5,10.5,10.5,3000
1867,2025-08-15,10.6,10.6,10.6,10.6,100
1866,2025-08-14,10.5,10.6,10.5,10.5,25100
1865,2025-08-13,10.6,10.8,10.6,10.8,2400
1864,2025-08-12,10.55,10.85,10.55,10.85,3000
1863,2025-08-11,10.5,10.95,10.3,10.7,4200
1862,2025-08-08,10.5,10.5,10.5,10.5,900
1861,2025-08-07,10.5,10.5,10.5,10.5,1200
1860,2025-08-04,10.5,10.5,10.5,10.5,10500
1859,2025-08-01,10.5,10.5,10.4,10.5,2700
1858,2025-07-29,10.6,10.8,10.6,10.8,300
1857,2025-07-28,10.8,10.9,10.7,10.85,5300
1856,2025-07-25,10.9,10.9,10.8,10.8,900
1855,2025-07-24,10.3,10.8,10.3,10.8,1100
1854,2025-07-23,10.9,10.9,10.85,10.9,900
1853,2025-07-22,10.8,10.9,10.8,10.9,200
1852,2025-07-21,10.25,10.9,10.2,10.9,1900
1851,2025-07-17,10.95,10.95,10.95,10.95,200
1850,2025-07-16,10.5,10.95,10.45,10.95,1000
1849,2025-07-14,10.95,10.95,10.95,10.95,1100
1848,2025-07-11,11.0,11.0,11.0,11.0,100
1847,2025-07-08,10.5,10.5,10.5,10.5,2600
1846,2025-07-03,10.5,10.5,10.5,10.5,200
1845,2025-07-02,10.5,10.5,10.5,10.5,2600
1844,2025-06-24,10.5,10.5,10.5,10.5,400
1843,2025-06-23,10.5,10.5,10.5,10.5,1000
1842,2025-06-20,10.1,10.5,10.1,10.5,6000
1841,2025-06-19,10.95,10.95,10.6,10.6,600
1840,2025-06-18,10.5,10.95,10.5,10.95,200
1839,2025-06-17,10.9,10.9,10.9,10.9,100
1838,2025-06-13,10.6,10.65,10.6,10.6,2300
1837,2025-06-12,10.6,10.95,10.6,10.95,400
1836,2025-06-11,11.0,11.0,10.5,10.5,1200
1835,2025-06-10,10.55,10.55,10.55,10.55,100
1834,2025-06-09,10.5,10.5,9.9,9.9,7400
1833,2025-06-03,10.5,10.5,10.5,10.5,100
1832,2025-06-02,10.55,10.55,10.35,10.35,1000
1831,2025-05-30,11.1,11.1,11.1,11.1,200
1830,2025-05-29,10.5,10.5,10.5,10.5,1000
1829,2025-05-27,11.0,11.1,11.0,11.1,200
1828,2025-05-22,10.7,11.1,10.65,11.1,800
1827,2025-05-21,10.65,11.2,10.65,11.2,200
1826,2025-05-20,11.2,11.25,10.55,10.6,4500
1825,2025-05-19,11.25,11.3,11.15,11.2,5500
1824,2025-05-15,10.8,11.2,10.5,11.2,800
1823,2025-05-14,11.25,11.25,11.25,11.25,100
1822,2025-05-12,10.8,11.25,10.8,11.25,200
1821,2025-05-09,11.0,11.15,11.0,11.15,11000
1820,2025-05-06,11.2,11.2,11.2,11.2,600
1819,2025-04-25,11.2,11.2,11.2,11.2,1000
1818,2025-04-22,10.15,11.2,10.15,11.2,400
1817,2025-04-18,10.9,10.9,10.9,10.9,100
1816,2025-04-17,10.2,10.2,10.2,10.2,100
1815,2025-04-14,10.55,10.55,10.55,10.55,1800
1814,2025-04-11,10.55,10.55,10.55,10.55,3200
1813,2025-04-10,10.55,10.55,10.55,10.55,5900
1812,2025-04-09,10.0,10.0,9.9,9.9,5500
1811,2025-04-08,10.0,10.05,10.0,10.0,37800
1810,2025-04-04,10.6,10.6,10.6,10.6,800
1809,2025-04-03,10.3,11.45,10.3,11.35,9800
1808,2025-03-28,11.0,11.0,11.0,11.0,300
1807,2025-03-27,11.0,11.2,11.0,11.0,5500
1806,2025-03-26,11.05,11.05,11.0,11.0,3300
1805,2025-03-25,11.0,11.15,11.0,11.15,300
1804,2025-03-24,11.0,11.0,11.0,11.0,3500
1803,2025-03-21,11.0,11.2,11.0,11.2,3400
1802,2025-03-20,11.2,11.2,11.2,11.2,400
1801,2025-03-19,11.0,11.2,10.9,11.2,3100
1800,2025-03-18,11.0,11.2,11.0,11.2,1300
1799,2025-03-17,11.0,11.0,11.0,11.0,500
1798,2025-03-14,11.2,11.2,10.9,11.2,7200
1797,2025-03-13,10.9,11.3,10.9,11.25,2200
1796,2025-03-12,11.2,11.25,11.2,11.25,300
1795,2025-03-10,11.15,11.2,11.15,11.2,3800
1794,2025-03-07,11.15,11.15,11.15,11.15,300
1793,2025-03-06,11.05,11.2,11.05,11.2,1500
1792,2025-03-05,11.3,11.3,11.05,11.05,800
1791,2025-03-04,11.25,11.35,10.9,11.35,9900
1790,2025-03-03,11.0,11.5,11.0,11.35,6800
1789,2025-02-28,10.55,11.2,10.5,11.2,35500
1788,2025-02-27,10.7,10.75,10.7,10.75,1600
1787,2025-02-25,10.6,10.85,10.3,10.85,13500
1786,2025-02-24,10.7,10.85,10.7,10.85,300
1785,2025-02-21,10.7,10.7,10.7,10.7,100
1784,2025-02-20,10.55,10.75,10.55,10.75,6600
1783,2025-02-19,10.5,10.75,10.5,10.55,11200
1782,2025-02-18,10.5,10.8,10.5,10.8,19000
1781,2025-02-17,10.5,10.65,10.45,10.65,7900
1780,2025-02-13,10.6,10.6,10.5,10.5,7100
1779,2025-02-12,10.55,10.7,10.55,10.6,3100
1778,2025-02-11,10.55,10.55,10.5,10.5,19400
1777,2025-02-10,10.6,10.6,10.5,10.55,6700
1776,2025-02-07,10.5,10.6,10.5,10.6,10500
1775,2025-02-06,10.3,10.6,10.3,10.6,2700
1774,2025-02-04,10.7,10.9,10.55,10.9,17100
1773,2025-01-24,10.5,11.15,10.2,11.15,19800
1772,2025-01-23,10.6,10.6,10.6,10.6,13000
1771,2025-01-20,11.05,11.05,11.05,11.05,100
1770,2025-01-17,10.6,10.6,10.6,10.6,1500
1769,2025-01-16,10.6,10.6,10.6,10.6,2000
1768,2025-01-15,10.6,10.6,10.6,10.6,200
1767,2025-01-14,10.6,10.6,10.6,10.6,300
1766,2025-01-13,10.7,10.7,10.7,10.7,100
1765,2025-01-10,10.6,10.6,10.6,10.6,200
1764,2025-01-09,10.8,10.8,10.8,10.8,100
1763,2025-01-07,10.6,10.8,10.6,10.8,200
1762,2025-01-06,10.6,10.8,10.6,10.8,1500
1761,2025-01-03,10.6,10.8,10.3,10.8,18100
1760,2025-01-02,10.6,10.9,10.6,10.8,4600
1759,2024-12-31,10.6,11.0,10.55,10.6,9100
1758,2024-12-30,10.6,10.85,10.55,10.85,1000
1757,2024-12-27,11.0,11.0,10.6,10.9,4600
1756,2024-12-26,11.0,11.0,10.65,10.95,2100
1755,2024-12-25,10.5,11.0,10.5,10.6,1900
1754,2024-12-24,11.0,11.0,11.0,11.0,6000
1753,2024-12-23,11.0,11.0,11.0,11.0,100
1752,2024-12-20,10.95,10.95,10.4,10.95,6000
1751,2024-12-19,10.5,10.9,10.5,10.9,30200
1750,2024-12-18,10.6,11.0,10.5,10.8,6600
1749,2024-12-17,11.0,11.1,10.65,11.1,4700
1748,2024-12-16,10.95,11.2,10.8,11.05,4000
1747,2024-12-13,11.1,11.1,10.8,11.05,6000
1746,2024-12-12,11.2,11.2,11.2,11.2,100
1745,2024-12-11,11.0,11.2,11.0,11.0,1500
1744,2024-12-10,10.75,11.25,10.75,11.1,500
1743,2024-12-09,10.8,11.0,10.75,11.0,4500
1742,2024-12-06,10.75,10.85,10.75,10.85,200
1741,2024-12-05,10.4,10.75,10.4,10.75,1900
1740,2024-12-04,10.5,10.9,10.4,10.75,5900
1739,2024-12-03,10.2,10.9,10.2,10.85,1100
1738,2024-12-02,10.5,10.85,10.5,10.85,200
1737,2024-11-29,10.9,10.9,10.9,10.9,100
1736,2024-11-28,10.5,10.85,10.5,10.85,500
1735,2024-11-27,10.9,10.9,10.8,10.8,400
1734,2024-11-26,10.2,10.2,10.2,10.2,100
1733,2024-11-25,10.85,10.85,10.85,10.85,100
1732,2024-11-22,10.9,11.0,10.9,10.9,300
