,Date,Open,High,Low,Close,Volume
4817,2025-10-24,13.7,13.7,13.7,13.7,2400
4816,2025-10-21,15.0,15.0,15.0,15.0,2400
4815,2025-10-16,13.6,14.0,13.6,14.0,3400
4814,2025-10-14,15.0,15.0,15.0,15.0,2400
4813,2025-10-13,15.0,15.0,14.0,14.0,1200
4812,2025-10-10,14.3,15.4,13.0,15.4,2900
4811,2025-10-08,14.3,14.3,14.3,14.3,2300
4810,2025-10-07,13.6,13.6,13.6,13.6,100
4809,2025-10-06,13.1,13.5,13.0,13.5,2900
4808,2025-10-03,13.9,13.9,13.9,13.9,1700
4807,2025-10-01,13.2,14.0,13.2,14.0,2400
4806,2025-09-29,12.3,13.2,12.3,13.2,2700
4805,2025-09-26,13.5,13.5,13.5,13.5,2100
4804,2025-09-25,13.8,13.9,13.8,13.9,2400
4803,2025-09-24,12.7,12.7,12.7,12.7,0
4802,2025-09-23,12.7,12.7,12.7,12.7,2300
4801,2025-09-22,14.0,14.0,14.0,14.0,0
4800,2025-09-19,14.0,14.0,14.0,14.0,0
4799,2025-09-18,14.0,14.0,14.0,14.0,2318
4798,2025-09-17,13.0,13.0,13.0,13.0,3100
4797,2025-09-16,12.5,12.5,12.5,12.5,2300
4796,2025-09-15,13.7,13.7,13.7,13.7,0
4795,2025-09-12,13.7,13.7,13.7,13.7,2300
4794,2025-09-11,12.6,12.6,12.6,12.6,0
4793,2025-09-10,12.6,12.6,12.6,12.6,2300
4792,2025-09-09,13.37,13.37,13.37,13.37,400
4791,2025-09-08,13.47,13.47,13.37,13.37,3620
4790,2025-09-05,12.89,13.18,12.89,13.18,811
4789,2025-09-04,12.79,12.79,12.79,12.79,200
4788,2025-09-03,12.7,12.79,12.7,12.79,2400
4787,2025-08-29,12.7,12.7,12.7,12.7,1750
4786,2025-08-28,11.73,12.7,11.73,12.7,2400
4785,2025-08-27,12.98,12.98,12.7,12.98,400
4784,2025-08-26,12.21,13.08,12.21,13.08,1377
4783,2025-08-25,12.12,12.21,12.12,12.21,2400
4782,2025-08-22,12.5,12.5,11.93,12.02,4570
4781,2025-08-21,13.27,14.04,11.83,12.5,3400
4780,2025-08-20,12.98,12.98,12.98,12.98,105
4779,2025-08-19,12.79,12.79,12.79,12.79,2312
4778,2025-08-18,14.14,14.14,14.14,14.14,0
4777,2025-08-15,14.14,14.14,14.14,14.14,2300
4776,2025-08-14,13.47,13.47,12.98,12.98,210
4775,2025-08-13,12.98,12.98,12.98,12.98,100
4774,2025-08-12,12.79,14.14,12.79,12.98,2912
4773,2025-08-11,14.14,14.14,14.14,14.14,0
4772,2025-08-08,14.14,14.14,14.14,14.14,2300
4771,2025-08-07,12.98,12.98,12.98,12.98,0
4770,2025-08-06,12.98,12.98,12.98,12.98,2730
4769,2025-08-05,14.43,14.43,14.43,14.43,0
4768,2025-08-04,14.43,14.43,14.43,14.43,2224
4767,2025-08-01,11.73,14.14,11.73,14.14,500
4766,2025-07-31,14.23,14.23,12.89,12.89,2322
4765,2025-07-30,14.23,14.23,14.23,14.23,0
4764,2025-07-29,13.85,14.23,13.85,14.23,2445
4763,2025-07-28,12.98,13.85,12.98,13.85,1135
4762,2025-07-25,12.6,12.6,12.6,12.6,2200
4761,2025-07-24,13.95,13.95,13.95,13.95,2168
4760,2025-07-23,14.04,14.04,14.04,14.04,704
4759,2025-07-22,13.85,13.95,13.85,13.95,2300
4758,2025-07-21,12.5,13.75,12.5,13.75,270
4757,2025-07-18,12.5,12.5,12.5,12.5,2250
4756,2025-07-17,13.27,13.27,13.27,13.27,0
4755,2025-07-16,13.37,13.37,13.27,13.27,900
4754,2025-07-15,14.04,14.04,13.47,13.47,3200
4753,2025-07-14,13.85,14.04,13.85,13.95,9820
4752,2025-07-11,12.89,13.95,12.89,13.95,1039
4751,2025-07-10,12.7,12.7,12.7,12.7,2110
4750,2025-07-09,14.04,14.04,14.04,14.04,1000
4749,2025-07-08,12.98,14.04,12.98,14.04,2200
4748,2025-07-07,12.98,12.98,12.98,12.98,0
4747,2025-07-04,12.98,12.98,12.98,12.98,2174
4746,2025-07-03,14.33,14.33,14.33,14.33,0
4745,2025-07-02,14.33,14.33,14.33,14.33,2400
4744,2025-07-01,13.08,13.08,13.08,13.08,0
4743,2025-06-30,13.08,13.08,13.08,13.08,2124
